n,temps_meilleur,temps_pire
1317293,1.172000338556245e-06,0.012301409000428976
1321804,1.2820000847568735e-06,0.012270821000129217
1326316,1.5429995983140543e-06,0.01218123200123955
1330827,1.3930002751294523e-06,0.012475847999667167
1335338,8.420010999543592e-07,0.01252884899986384
1339849,2.494000000297092e-06,0.012344781000138028
1344361,1.903999873320572e-06,0.01271179499963182
1348872,1.6930007404880598e-06,0.012587920000441954
1353383,1.4620000001741573e-06,0.012494774999140645
1357894,1.7130005289800465e-06,0.012566028999572154
1362406,1.3829994713887572e-06,0.012645790000533452
1366917,1.4319994079414755e-06,0.012683861999903456
1371428,1.503000021330081e-06,0.012712154999462655
1375940,1.7330003174720332e-06,0.012688050001088413
1380451,2.3950015020091087e-06,0.013029906000156188
1384962,1.4529996406054124e-06,0.01310178200037626
1389473,1.5330006135627627e-06,0.013001031999010593
1393985,1.603000782779418e-06,0.012902735999887227
1398496,1.6529993445146829e-06,0.013207481999415904
1403007,1.2520013115135953e-06,0.013900862999435049
1407519,1.3730004866374657e-06,0.013830690999384387
1412030,1.3230001059127972e-06,0.013901804999477463
1416541,1.3730004866374657e-06,0.014302621999377152
1421052,2.254000719403848e-06,0.013422769001408597
1425564,1.743999746395275e-06,0.013321557999006473
1430075,1.6530011635040864e-06,0.01358958399941912
1434586,1.6329995560226962e-06,0.013627366000946495
1439097,1.763000909704715e-06,0.013645691000419902
1443609,2.26500014832709e-06,0.013696956999410759
1448120,2.0939987734891474e-06,0.01393008800005191
1452631,1.481999788666144e-06,0.013608970999484882
1457143,2.1550004021264613e-06,0.013866708000932704
1461654,1.1730007827281952e-06,0.014409815001272364
1466165,2.273998688906431e-06,0.013985532999868155
1470676,1.4230008673621342e-06,0.01403163999930257
1475188,1.6730009519960731e-06,0.014040046000445727
1479699,1.2729997251881287e-06,0.013963240000521182
1484210,1.1119991540908813e-06,0.014134794999336009
1488721,1.4630004443461075e-06,0.01433099600035348
1493233,1.722999513731338e-06,0.014568875998520525
1497744,1.9740000425372273e-06,0.014192003000061959
1502255,1.2929995136801153e-06,0.014705675001096097
1506767,1.4430006558541209e-06,0.014579656000933028
1511278,1.7929996829479933e-06,0.014664786998764612
1515789,2.053999196505174e-06,0.014859995999358944
1520300,1.823000275180675e-06,0.014740770999196684
1524812,1.5329987945733592e-06,0.014748285000678152
1529323,1.622998752282001e-06,0.015086322999195545
1533834,1.4430006558541209e-06,0.014930670000467217
1538346,1.5630012057954445e-06,0.014730480999787687
1542857,1.4420002116821706e-06,0.014852772999802255
1547368,1.903999873320572e-06,0.015051809001306538
1551879,1.5530004020547494e-06,0.014878401001624297
1556391,1.3120006769895554e-06,0.015211891000944888
1560902,2.3940010578371584e-06,0.015160073000515695
1565413,1.3930002751294523e-06,0.015308183999877656
1569924,1.7940001271199435e-06,0.015247868999722414
1574436,1.853000867413357e-06,0.015435684999829391
1578947,1.5229998098220676e-06,0.015342317999966326
1583458,1.8840000848285854e-06,0.015364439999757451
1587970,1.8430000636726618e-06,0.015536805998635828
1592481,2.1739997464464977e-06,0.015742714998850715
1596992,1.5730001905467361e-06,0.015750720000141882
1601503,1.8629998521646485e-06,0.015679706000810256
1606015,1.513000825070776e-06,0.01564941899960104
1610526,1.9840008462779224e-06,0.01606510399869876
1615037,1.75300010596402e-06,0.016000030998839065
1619548,1.1620013538049534e-06,0.01603670099939336
1624060,1.4630004443461075e-06,0.016165953999006888
1628571,1.0919993655988947e-06,0.015967180001098313
1633082,1.3519984349841252e-06,0.0161486020006123
1637594,1.2929995136801153e-06,0.016284048000670737
1642105,1.1020001693395898e-06,0.01612771300096938
1646616,1.332000465481542e-06,0.016279870998914703
1651127,1.2820000847568735e-06,0.01631870399978652
1655639,1.5129990060813725e-06,0.01634549499976856
1660150,1.3329990906640887e-06,0.016592321000644006
1664661,1.172000338556245e-06,0.016550491000089096
1669173,1.5830009942874312e-06,0.016733307000322384
1673684,1.353000698145479e-06,0.01670607599953655
1678195,2.004000634769909e-06,0.01658455600045272
1682706,1.1219999578315765e-06,0.01667005700073787
1687218,1.9240014808019623e-06,0.0170518600007199
1691729,5.620999218081124e-06,0.016781659000116633
1696240,2.314000084879808e-06,0.01707156600059534
1700751,2.1739997464464977e-06,0.016953673999523744
1705263,1.503000021330081e-06,0.016886667001017486
1709774,3.0350001907208934e-06,0.019066839000515756
1714285,2.34400067711249e-06,0.017512149999674875
1718797,2.083999788737856e-06,0.01758114999938698
1723308,1.934000465553254e-06,0.017379167999024503
1727819,1.9929993868572637e-06,0.017201681999722496
1732330,1.7929996829479933e-06,0.017406009001206257
1736842,2.1039995772298425e-06,0.017775497000911855
1741353,1.6129997675307095e-06,0.01768311299929337
1745864,1.4429988368647173e-06,0.01908983300018008
1750375,4.638999598682858e-06,0.01885022900023614
1754887,4.017998435301706e-06,0.018160215000534663
1759398,3.978000677307136e-06,0.01895116100058658
1763909,4.457999239093624e-06,0.01808250800058886
1768421,4.317998900660314e-06,0.01807689700035553
1772932,4.7890007408568636e-06,0.0181997389991011
1777443,4.21799995820038e-06,0.019210811000448302
1781954,1.737300044624135e-05,0.019012415999895893
1786466,3.817000106209889e-06,0.018345165000937413
1790977,3.3270007406827062e-06,0.01851654900019639
1795488,3.607001417549327e-06,0.017875736999485525
1800000,3.535998985171318e-06,0.019627097999546095
